propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,parkingSpace,newDevelopmentFinished
94348000,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/75/f3/887582288.jpg,PV7979I,62,,2650000.0,chalet,sale,780.0,False,6,6,barrio Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.454191,-3.7703132,False,https://www.idealista.com/inmueble/94348000/,7371,False,good,False,,3397.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Aravaca, Madrid', 'title': 'Casa independiente'}",True,True,False,False,False,,
89815018,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/55/d3/886464399.jpg,PV7585I,45,,2450000.0,chalet,sale,600.0,False,5,6,barrio Valdemarín,Madrid,Madrid,Moncloa,es,Valdemarín,40.466109,-3.7677566,False,https://www.idealista.com/inmueble/89815018/,8076,True,good,False,,4083.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Valdemarín, Madrid', 'title': 'Casa independiente'}",True,True,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94347957,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/cb/a1/886464271.jpg,19p18761,32,1,348000.0,flat,sale,91.0,True,3,1,"CORREDERA BAJA DE SAN PABLO, 24",Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4233434,-3.7026165,True,https://www.idealista.com/inmueble/94347957/,984,False,renew,False,False,3824.0,{'typology': 'flat'},"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en CORREDERA BAJA DE SAN PABLO, 24'}",False,False,False,False,False,,
94347937,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/92/82/886463583.jpg,2009/139,38,3,199000.0,flat,sale,85.0,True,3,1,Calle Marchamalo,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.3983142,-3.6477004,False,https://www.idealista.com/inmueble/94347937/,4817,False,renew,False,True,2341.0,{'typology': 'flat'},"{'subtitle': 'Portazgo, Madrid', 'title': 'Piso en Calle Marchamalo'}",False,False,True,False,False,,
94347885,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/2c/b4/22/886461553.jpg,,26,1,204999.0,flat,sale,44.0,False,2,1,Calle del Cardenal Cisneros,Madrid,Madrid,Chamberí,es,Trafalgar,40.4345487,-3.7016605,False,https://www.idealista.com/inmueble/94347885/,2215,False,good,False,True,4659.0,{'typology': 'flat'},"{'subtitle': 'Trafalgar, Madrid', 'title': 'Piso en Calle del Cardenal Cisneros'}",True,False,False,False,False,,
94347898,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/f7/a4/886567622.jpg,GPF-3621,11,3,429000.0,flat,sale,136.0,True,4,1,Calle de Concepción Jerónima,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4129452,-3.7076932,False,https://www.idealista.com/inmueble/94347898/,645,False,renew,False,False,3154.0,{'typology': 'flat'},"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle de Concepción Jerónima'}",False,False,False,False,False,,
94332601,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/59/99/886481160.jpg,JL 163132,37,1,260000.0,flat,sale,48.0,True,1,1,barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4205243,-3.7036699,False,https://www.idealista.com/inmueble/94332601/,709,True,good,False,False,5417.0,{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso'}",False,True,False,False,False,,
94347219,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/cc/5f/886446690.jpg,V0655MAC,57,,3100000.0,chalet,sale,736.0,False,6,6,"Calle de Guisando, 25",Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4717622,-3.7311433,True,https://www.idealista.com/inmueble/94347219/,6862,False,good,False,,4212.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Casa independiente en Calle de Guisando, 25'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94347838,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/02/99/886460558.jpg,RP76202185364,33,2,250000.0,flat,sale,90.0,True,3,1,Calle Hermanos de Pablo,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4347368,-3.643512,False,https://www.idealista.com/inmueble/94347838/,5307,False,good,False,True,2778.0,{'typology': 'flat'},"{'subtitle': 'Quintana, Madrid', 'title': 'Piso en Calle Hermanos de Pablo'}",False,False,False,False,False,,
94347833,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/08/8d/886460341.jpg,VM11 - BASCONES,29,2,175000.0,flat,sale,71.0,True,3,1,Calle de los Bascones,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.468587,-3.6966013,False,https://www.idealista.com/inmueble/94347833/,6005,True,renew,False,False,2465.0,{'typology': 'flat'},"{'subtitle': 'Ventilla-Almenara, Madrid', 'title': 'Piso en Calle de los Bascones'}",True,False,False,False,False,,
94347828,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/5b/cc/886460296.jpg,RP128202185371,6,3,295000.0,flat,sale,83.0,True,3,1,Calle de Quintiliano,Madrid,Madrid,Chamartín,es,Prosperidad,40.4419578,-3.6767602,False,https://www.idealista.com/inmueble/94347828/,3636,False,renew,False,True,3554.0,{'typology': 'flat'},"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Calle de Quintiliano'}",True,False,False,False,False,,
94347703,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/5e/af/886456431.jpg,RA33,13,en,86000.0,flat,sale,58.0,True,3,1,Calle de las Modistas,Madrid,Madrid,San Blas,es,Amposta,40.4292349,-3.618605,False,https://www.idealista.com/inmueble/94347703/,7111,False,good,False,False,1483.0,{'typology': 'flat'},"{'subtitle': 'Amposta, Madrid', 'title': 'Piso en Calle de las Modistas'}",False,False,False,False,False,,
94347578,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/23/44/886455278.jpg,Don-z4at,24,12,420000.0,penthouse,sale,126.0,True,3,2,Avenida Donostiarra,Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4365632,-3.6590283,False,https://www.idealista.com/inmueble/94347578/,4266,False,renew,False,True,3333.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Concepción, Madrid', 'title': 'Ático en Avenida Donostiarra'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94347293,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/40/4c/886444356.jpg,,41,st,195000.0,studio,sale,65.0,False,0,1,Calle del Olivar,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4123332,-3.7022823,False,https://www.idealista.com/inmueble/94347293/,302,True,good,False,False,3000.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Estudio en Calle del Olivar'}",False,False,False,False,False,,
94347383,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/cc/d5/886446339.jpg,14156,43,,2650000.0,chalet,sale,850.0,False,6,7,barrio Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.453891,-3.7713132,False,https://www.idealista.com/inmueble/94347383/,7419,True,good,False,,3118.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Aravaca, Madrid', 'title': 'Casa independiente'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94347662,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/97/de/886455233.jpg,128,22,1,795000.0,flat,sale,178.0,True,6,2,Calle de Rodríguez San Pedro,Madrid,Madrid,Chamberí,es,Gaztambide,40.4338116,-3.7139301,False,https://www.idealista.com/inmueble/94347662/,2418,False,renew,False,True,4466.0,{'typology': 'flat'},"{'subtitle': 'Gaztambide, Madrid', 'title': 'Piso en Calle de Rodríguez San Pedro'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 60000.0}",
94347080,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/27/37/886440009.jpg,96_21,24,1,375000.0,flat,sale,59.0,True,1,1,Calle Delicias,Madrid,Madrid,Arganzuela,es,Palos de Moguer,40.4030549,-3.6934185,False,https://www.idealista.com/inmueble/94347080/,1418,False,good,False,True,6356.0,{'typology': 'flat'},"{'subtitle': 'Palos de Moguer, Madrid', 'title': 'Piso en Calle Delicias'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94346416,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/5d/16/886426833.jpg,H380,19,4,149000.0,studio,sale,27.0,True,0,1,"Calle de Gonzalo de Córdoba, 5",Madrid,Madrid,Chamberí,es,Trafalgar,40.4323988,-3.7031233,True,https://www.idealista.com/inmueble/94346416/,1986,False,renew,False,True,5519.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Trafalgar, Madrid', 'title': 'Estudio en Calle de Gonzalo de Córdoba, 5'}",True,False,False,False,False,,
94347654,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/2c/ac/886450627.jpg,V14,9,,285900.0,penthouse,sale,75.0,True,2,2,"Calle Piqueñas , 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3675243,-3.759601,True,https://www.idealista.com/obra-nueva/94347654/,7252,False,newdevelopment,True,True,3812.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Buena Vista, Madrid', 'title': 'Ático en Calle Piqueñas , 11'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False
94347647,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/f4/78/886454397.jpg,76852,12,,121000.0,flat,sale,47.0,False,2,1,Calle Figueras,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.391805,-3.6446791,False,https://www.idealista.com/inmueble/94347647/,5358,False,good,False,,2574.0,{'typology': 'flat'},"{'subtitle': 'Portazgo, Madrid', 'title': 'Piso en Calle Figueras'}",True,False,False,False,False,,
94347643,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/6a/23/886454104.jpg,VM2106013,37,7,775000.0,penthouse,sale,167.0,True,4,3,Paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Palos de Moguer,40.4026128,-3.6937646,False,https://www.idealista.com/inmueble/94347643/,1451,True,good,False,True,4641.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Palos de Moguer, Madrid', 'title': 'Ático en Paseo de las Delicias'}",False,False,False,False,False,,
94347628,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/f1/05/886450628.jpg,V4,9,,249000.0,flat,sale,99.0,True,2,2,"Calle Piqueñas , 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3675243,-3.759601,True,https://www.idealista.com/obra-nueva/94347628/,7252,False,newdevelopment,True,True,2515.0,{'typology': 'flat'},"{'subtitle': 'Buena Vista, Madrid', 'title': 'Piso en Calle Piqueñas , 11'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False
94347409,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/c1/9f/886447185.jpg,,16,2,190000.0,flat,sale,68.0,True,3,1,Calle Santa Prisca,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4272933,-3.6498799,False,https://www.idealista.com/inmueble/94347409/,4501,False,good,False,True,2794.0,{'typology': 'flat'},"{'subtitle': 'Ventas, Madrid', 'title': 'Piso en Calle Santa Prisca'}",False,False,False,False,False,,
94347150,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/b2/62/886441923.jpg,MN-3511,44,en,264000.0,flat,sale,63.0,False,2,1,Calle SAN ILDEFONSO,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4098953,-3.6953416,False,https://www.idealista.com/inmueble/94347150/,680,True,good,False,True,4190.0,{'typology': 'flat'},"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle SAN ILDEFONSO'}",True,False,False,False,False,,
94347552,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/01/4e/886450117.jpg,20200671,47,4,300000.0,penthouse,sale,135.0,False,4,2,Calle Puebla de Montalbán,Madrid,Madrid,Carabanchel,es,Buena Vista,40.3749032,-3.7613902,False,https://www.idealista.com/inmueble/94347552/,6797,False,good,False,,2222.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Buena Vista, Madrid', 'title': 'Ático en Calle Puebla de Montalbán'}",False,False,False,False,False,,
94347416,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/37/33/886447421.jpg,V2,9,,129000.0,studio,sale,36.0,True,0,1,"Calle Piqueñas , 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3675243,-3.759601,True,https://www.idealista.com/obra-nueva/94347416/,7252,False,newdevelopment,True,True,3583.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Buena Vista, Madrid', 'title': 'Estudio en Calle Piqueñas , 11'}",True,False,False,False,False,,False
94341147,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/c1/21/886317471.jpg,V290,20,2,290000.0,flat,sale,59.0,True,3,1,barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4482419,-3.7000407,False,https://www.idealista.com/inmueble/94341147/,3735,False,good,False,False,4915.0,{'typology': 'flat'},"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94347011,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/c3/02/886437535.jpg,RA88,18,4,93000.0,flat,sale,62.0,True,2,1,Calle Tejedores,Madrid,Madrid,San Blas,es,Amposta,40.4268084,-3.6208395,False,https://www.idealista.com/inmueble/94347011/,6869,False,good,False,False,1500.0,{'typology': 'flat'},"{'subtitle': 'Amposta, Madrid', 'title': 'Piso en Calle Tejedores'}",False,False,False,False,False,,
94347210,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/f9/0f/886444166.jpg,,16,2,324900.0,flat,sale,78.0,False,2,1,Calle del Caballero de Gracia,Madrid,Madrid,Centro,es,Sol,40.418908,-3.6998173,False,https://www.idealista.com/inmueble/94347210/,476,False,good,False,True,4165.0,{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso en Calle del Caballero de Gracia'}",False,False,False,False,False,,
94347242,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/37/12/886444120.jpg,V568,20,5,215000.0,flat,sale,87.0,True,3,1,Calle Casanare,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4748359,-3.6333146,False,https://www.idealista.com/inmueble/94347242/,8775,False,renew,False,True,2471.0,{'typology': 'flat'},"{'subtitle': 'Pinar del Rey, Madrid', 'title': 'Piso en Calle Casanare'}",False,False,False,False,False,,
81350535,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/d9/7e/575201949.jpg,Waterford,15,1,237500.0,flat,sale,78.0,True,2,1,"carolina coronado, 29",Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4309299,-3.6433116,True,https://www.idealista.com/inmueble/81350535/,5160,False,good,False,True,3045.0,{'typology': 'flat'},"{'subtitle': 'Pueblo Nuevo, Madrid', 'title': 'Piso en carolina coronado, 29'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 18000.0}",
94347079,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/89/f1/886439912.jpg,,3,bj,1100000.0,flat,sale,396.0,True,5,2,Calle de Serrano Anguita,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4256395,-3.6972555,False,https://www.idealista.com/inmueble/94347079/,1250,False,renew,False,True,2778.0,{'typology': 'flat'},"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso en Calle de Serrano Anguita'}",True,False,False,False,False,,
94346770,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/14/ea/886431860.jpg,19p18920,29,2,164000.0,flat,sale,72.0,True,3,1,"Avenida de Cardenal Herrera Oria, 283",Madrid,Madrid,Fuencarral,es,Peñagrande,40.4788704,-3.7254851,True,https://www.idealista.com/inmueble/94346770/,7449,False,renew,False,False,2278.0,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Avenida de Cardenal Herrera Oria, 283'}",False,False,False,False,False,,
94181274,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/f9/82/885915558.jpg,3396-12150,60,2,1950000.0,flat,sale,228.0,True,4,2,san agustin,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4136312,-3.698133,False,https://www.idealista.com/inmueble/94181274/,222,True,good,False,True,8553.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en san agustin'}",False,False,False,False,False,,
94295102,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/e8/26/886436422.jpg,05913,14,1,470000.0,flat,sale,84.0,True,1,1,barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4144376,-3.7085023,False,https://www.idealista.com/inmueble/94295102/,686,False,good,False,False,5595.0,{'typology': 'flat'},"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94346212,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/5c/ea/886435099.jpg,MD154860,38,2,1550000.0,flat,sale,355.0,True,6,4,barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4639579,-3.6822511,False,https://www.idealista.com/inmueble/94346212/,5693,True,good,False,True,4366.0,{'typology': 'flat'},"{'subtitle': 'Nueva España, Madrid', 'title': 'Piso'}",True,True,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94346952,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/a5/13/886435773.jpg,BHHS-003718,33,1,1100000.0,flat,sale,141.0,True,6,6,barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4259281,-3.7127737,False,https://www.idealista.com/inmueble/94346952/,1633,False,good,False,False,7801.0,{'typology': 'flat'},"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94346931,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/f8/9a/886435669.jpg,FUE485,39,3,489000.0,flat,sale,134.0,False,3,2,Avenida del Monasterio de El Escorial,Madrid,Madrid,Fuencarral,es,Montecarmelo,40.5042835,-3.705697,False,https://www.idealista.com/inmueble/94346931/,9976,False,good,False,True,3649.0,{'typology': 'flat'},"{'subtitle': 'Montecarmelo, Madrid', 'title': 'Piso en Avenida del Monasterio de El Escorial'}",True,False,True,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94346351,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/e7/4d/886422436.jpg,MAD-3310699,27,2,560000.0,flat,sale,163.0,True,4,1,Calle de la Cava Baja,Madrid,Madrid,Centro,es,Palacio,40.4106753,-3.7108403,False,https://www.idealista.com/inmueble/94346351/,988,False,good,False,True,3436.0,{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en Calle de la Cava Baja'}",True,False,False,False,False,,
94346810,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/f5/f7/886433061.jpg,JOE5,17,bj,85900.0,flat,sale,59.0,True,2,1,Calle Carpintería,Madrid,Madrid,San Blas,es,Amposta,40.4269388,-3.6226865,False,https://www.idealista.com/inmueble/94346810/,6718,False,good,False,False,1456.0,{'typology': 'flat'},"{'subtitle': 'Amposta, Madrid', 'title': 'Piso en Calle Carpintería'}",False,False,False,False,False,,
81351032,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/ec/58/575206478.jpg,Waterford,11,3,193300.0,penthouse,sale,53.0,True,0,1,"carolina coronado, 29",Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4309299,-3.6433116,True,https://www.idealista.com/inmueble/81351032/,5160,False,good,False,True,3647.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Pueblo Nuevo, Madrid', 'title': 'Ático en carolina coronado, 29'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 18000.0}",
94346830,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/7b/57/886591761.jpg,MA-346,5,2,135000.0,studio,sale,45.0,True,0,1,Calle de Almendrales,Madrid,Madrid,Usera,es,Moscardó,40.3886702,-3.7011638,False,https://www.idealista.com/inmueble/94346830/,2889,False,good,False,True,3000.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Moscardó, Madrid', 'title': 'Estudio en Calle de Almendrales'}",True,False,False,False,False,,
94346768,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/33/45/888266263.jpg,Pablo Cid,21,bj,213000.0,flat,sale,74.0,True,2,1,Calle Francisco Fatou,Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.378902,-3.6189919,False,https://www.idealista.com/inmueble/94346768/,7957,False,good,False,True,2878.0,{'typology': 'flat'},"{'subtitle': 'Casco Histórico de Vallecas, Madrid', 'title': 'Piso en Calle Francisco Fatou'}",False,False,False,False,False,,
94346657,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/70/40/886428786.jpg,RP36202185466,14,6,249900.0,flat,sale,141.0,True,3,2,Calle Faustino Cordón Bonet,Madrid,Madrid,Latina,es,Águilas,40.3864661,-3.7801793,False,https://www.idealista.com/inmueble/94346657/,7446,False,good,False,True,1772.0,{'typology': 'flat'},"{'subtitle': 'Águilas, Madrid', 'title': 'Piso en Calle Faustino Cordón Bonet'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94346627,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/61/e2/886428210.jpg,RP03202185497,23,1,175000.0,flat,sale,68.0,True,3,1,Calle Gómez de Avellaneda,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4315163,-3.644359,False,https://www.idealista.com/inmueble/94346627/,5100,True,good,False,True,2574.0,{'typology': 'flat'},"{'subtitle': 'Pueblo Nuevo, Madrid', 'title': 'Piso en Calle Gómez de Avellaneda'}",False,False,False,False,False,,
94346540,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/2b/11/886426937.jpg,MN-3510,11,2,235000.0,studio,sale,31.0,True,0,1,Calle MONTELEON,Madrid,Madrid,Chamberí,es,Trafalgar,40.4312811,-3.7051642,False,https://www.idealista.com/inmueble/94346540/,1892,True,good,False,True,7581.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Trafalgar, Madrid', 'title': 'Estudio en Calle MONTELEON'}",False,False,False,False,False,,
94346482,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/b5/24/886424970.jpg,,32,6,525000.0,duplex,sale,100.0,True,2,2,Londres,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4303583,-3.6689324,False,https://www.idealista.com/inmueble/94346482/,3185,False,good,False,True,5250.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Guindalera, Madrid', 'title': 'Dúplex en Londres'}",False,False,False,False,False,,
94346523,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/f8/e7/887110269.jpg,CAS53058289,27,4,557200.0,flat,sale,106.0,True,4,2,"Calle de Ángel Ganivet, 28",Madrid,Madrid,Retiro,es,Niño Jesús,40.4084,-3.67061,True,https://www.idealista.com/inmueble/94346523/,2616,True,good,False,True,5257.0,{'typology': 'flat'},"{'subtitle': 'Niño Jesús, Madrid', 'title': 'Piso en Calle de Ángel Ganivet, 28'}",False,False,False,False,False,,
94346213,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/0c/54/886418602.jpg,,21,3,259000.0,flat,sale,90.0,True,3,2,Calle Augusto González Besada,Madrid,Madrid,Moratalaz,es,Marroquina,40.4091043,-3.6435989,False,https://www.idealista.com/inmueble/94346213/,4848,False,renew,False,True,2878.0,{'typology': 'flat'},"{'subtitle': 'Marroquina, Madrid', 'title': 'Piso en Calle Augusto González Besada'}",False,False,False,False,False,,
94346153,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/c5/3a/886736239.jpg,B040025,28,2,510000.0,flat,sale,72.0,True,1,1,"Calle de la Bola, 12",Madrid,Madrid,Centro,es,Palacio,40.4206051,-3.7094118,True,https://www.idealista.com/inmueble/94346153/,1010,False,good,False,True,7083.0,{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en Calle de la Bola, 12'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
90892989,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/9f/2c/801327485.jpg,1009,17,1,550000.0,flat,sale,68.0,True,2,2,Calle de Monteleón,Madrid,Madrid,Chamberí,es,Trafalgar,40.431072,-3.7062282,False,https://www.idealista.com/inmueble/90892989/,1891,True,good,False,True,8088.0,{'typology': 'flat'},"{'subtitle': 'Trafalgar, Madrid', 'title': 'Piso en Calle de Monteleón'}",True,False,False,False,False,,
94346376,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/09/0c/886423089.jpg,FUE495,15,4,249000.0,flat,sale,88.0,False,3,1,Calle Fuente Chica,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4936884,-3.6922942,False,https://www.idealista.com/inmueble/94346376/,8814,False,good,False,True,2830.0,{'typology': 'flat'},"{'subtitle': 'Tres Olivos - Valverde, Madrid', 'title': 'Piso en Calle Fuente Chica'}",False,False,False,False,False,,
94346283,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/97/c1/886420826.jpg,GOMEZ ULLA,15,2,128000.0,flat,sale,65.0,True,3,1,Calle de León V de Armenia,Madrid,Madrid,Latina,es,Aluche,40.3930331,-3.7455628,False,https://www.idealista.com/inmueble/94346283/,4516,False,good,False,False,1969.0,{'typology': 'flat'},"{'subtitle': 'Aluche, Madrid', 'title': 'Piso en Calle de León V de Armenia'}",False,False,False,False,False,,
